Date,Symbol,Open,High,Low,Close,Volume,Open Interest,Duplicate row,Missing date,OHLC range violation,Stagnant price,Flat price anomaly,Zero-volume with move,Extreme volume outlier,Day-over-day jump,Absolute price bounds (IQR),High < Low inversion,Negative numeric,Schema,Open interest,critical_flags,major_flags,minor_flags,AI_Explanation,AI_Trend
20210217,FUT1,43385,43500,43375,43315,1096,412,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The ROW was flagged for ""OHLC range violation"" likely because the High value (43500) is nearly equal to the Open value (43385) and equal to the previous day's High, creating a narrow range, which is probably valid given the consistent context but slightly suspicious due to the marginal discrepancy.","Over the observed week, the symbol 'FUT1' exhibited a significant spike in volume on February 11, a notable price anomaly on February 12 with unusually high opening and closing prices, and a consistent price increase followed by stability in the subsequent days."
20210217,FUT3,4740,4760,4730,4770,711,302,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the reported 'Close' price of 4770 is outside the 'Low' to 'High' range (4730 to 4760) for the same day, making it suspicious.","Throughout the week, FUT3 exhibited a steady upward trend in closing prices from 4400 to 4770, while experiencing a significant spike in trading volume on February 11 with 126,400, which was an outlier compared to other days with volumes well below 2000."
20210217,FUT4,5400,5400,5400,5400,1334,348,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged for ""Flat price anomaly"" and ""Day-over-day jump"" because the prices (Open, High, Low, Close) are identical and much higher compared to the previous day, indicating a significant and sudden jump; it appears suspicious and warrants further investigation.","During the observed period, the price of FUT4 experienced extreme volatility, notably jumping from a close of 235 to an anomalous open and close of 5400 on the last day, while volume fluctuated significantly but did not show a consistent trend correlating directly with price movements."
20210217,FUT5,1890,2030,1815,1790,617,543,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an OHLC range violation likely because the recorded Close price of 1790 is outside the Low-High range of 1815-2030, which suggests the data is suspicious and might be an error.","During the week, FUT5 experienced a significant price surge on February 12th, with a drastic increase in both high and low prices compared to other days, while the volume generally remained stable except for a noticeable spike on February 11th."
20210217,FUT8,7955,8030,7935,7865,1144,719,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the 'Low' price (7935) is higher than the 'Close' price (7865), which appears to be a data entry error and thus suspicious.","Over the week, FUT8 experienced a generally stable price range with a notable volume surge on February 12th, accompanied by fluctuating open interest, peaking on February 17th."
20210217,FUT9,43245,43275,43225,43320,1186,322,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,1,"The row for 20210217 was flagged due to an ""OHLC range violation"" and ""Absolute price bounds (IQR)"" because the recorded prices show a narrow range that is inconsistent with the general price volatility observed in the context days, which appears suspicious.","During the given week, the price of FUT9 futures exhibited slight fluctuations with a general downward trend, especially toward the end of the period, while trading volume remained relatively high with notable spikes on February 15 and 17."
20210218,FUT3,4775,4795,4745,4700,913,555,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the 'Close' price (4700) is lower than the recorded 'Low' price (4745) for the day, making it suspicious and likely invalid as it contradicts the typical price hierarchy.","During the observed week, the price of FUT3 demonstrated a consistent upward trend from February 11 to February 17, with a notable increase in volatility and volume on February 11, followed by a significant drop in volume on February 12 and 15 before stabilizing, while the Open Interest showed mixed activity with a sharp decrease on February 16."
20210218,FUT4,5385,5375,5375,5475,1167,491,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the 'High' price (5375) is less than the 'Open' (5385) and 'Close' (5475) prices, which is unlikely, suggesting this is suspicious and possibly incorrect data.","During the observed week, FUT4 experienced an unusual surge in both price and volume starting on February 16, with prices skyrocketing from previous levels, peaking at a constant high on February 17, before showing a slight increase in closing price on February 18 amidst fluctuating volumes."
20210218,FUT6,205,230,155,170,968,464,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged for ""Day-over-day jump"" likely due to a significant increase in the opening and closing prices on 2021-02-18 compared to 2021-02-17, and this dramatic price change appears suspicious given the stability in prices over the preceding days.","Over the week, FUT6 experienced significant volatility in price with a sharp drop on February 16 and 17 and notably high trading volume on February 17, suggesting increased trading activity amid declining prices."
20210218,FUT9,43400,43425,43285,43440,1053,398,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,1,"The row was flagged for ""OHLC range violation"" and ""Absolute price bounds (IQR)"" because the closing price of 43440 exceeds the day's recorded high of 43425 and lies outside typical interquartile projections, making it suspicious for potential data entry errors.","Throughout the observed week, while the price for FUT9 generally fluctuated within a narrow range, there was a noticeable spike in trading volume, especially on February 15, with 1310 units traded, suggesting heightened market activity despite relatively stable price movements."
20210219,FUT1,43245,43410,43235,43225,1037,399,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an ""OHLC range violation"" because the 'High' value (43410) is only slightly above the 'Open' value (43245) and well within normal trading range, making the flag likely valid but not particularly suspicious given the consistent price movement in the CONTEXT.","Over the week, FUT1 experienced a significant drop in price on February 15th with an unusual flat trading session at 43500, accompanied by a noticeable spike in volume, while the rest of the week showed more typical fluctuations in price and volume."
20210219,FUT2,235,265,220,125,707,388,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an ""OHLC range violation"" because the closing price (125) is outside the range established by the open (235), high (265), and low (220) prices, making it likely suspicious.","Throughout the week, 'FUT2' experienced high volatility with significant price fluctuations, particularly on February 15th and 19th, while volumes remained consistently moderate except for a notable low on February 19th."
20210219,FUT3,4800,4885,4800,4760,763,556,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the 'Open' price equals the 'Low' price, yet the 'Close' is lower than the 'Open,' making this row appear suspicious.","Over the week, FUT3 experienced an upward trend in price with increased volatility, indicated by fluctuations in daily highs and lows, while volume peaked mid-week on February 16th."
20210219,FUT5,1770,1810,1740,1825,998,481,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an OHLC range violation, likely because the closing price (1825) is outside the recorded range between the low (1740) and high (1810) for the day, which is suspicious and suggests a potential data entry error.","Throughout the week, the 'FUT5' symbol experienced a significant price fluctuation on February 12th with a notably high volume, followed by a general downward trend in closing prices and fluctuating volumes, culminating in a slight price recovery on February 19th with the highest volume recorded for the week."
20210219,FUT8,7915,8095,7865,7820,1119,521,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the High (8095) is unusually above the surrounding High values from the past week, making it slightly suspicious given the context.","Over the period, the FUT8 futures showed a generally upward trend in price with some fluctuations, peaking on 20210217, while volume remained relatively stable except for a notable drop on 20210218."
20210219,FUT9,43390,43440,43390,43415,709,584,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row for 20210219 was flagged due to the ""Absolute price bounds (IQR)"" quality check, which indicates that the day's price values fall outside the interquartile range of recent values in the context period; this is probably valid given the absence of other major discrepancies.","Over the week, the price of FUT9 generally exhibited stability with a slight upward trend, closing each day near the opening value, while volume fluctuated significantly with peaks on February 15 and February 17, and open interest showed a notable decrease, particularly between February 15 and 17."
20210219,FUT10,43465,43495,43430,43305,998,588,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an ""OHLC range violation,"" most likely because the 'Close' price of 43305 falls outside the 'Low' price of 43430, which appears suspicious given other consistent OHLC values in the context.","Throughout the week, FUT10 displayed a significant price anomaly on February 15th with all prices consistently at 86260, while the rest of the week saw stable pricing around the 43400-43500 range, and there was an unusual spike in volume to 1071 on February 15th coinciding with the price anomaly."
20210222,FUT1,43295,43375,43175,43390,806,494,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the High value (43375) is less than the Close value (43390), which is suspicious as it defies normal OHLC logic.","Throughout the week, FUT1 experienced a consistent decline in open interest along with a narrowing price range, while trading volumes fluctuated moderately without significant anomalies."
20210222,FUT3,4820,4845,4810,4805,930,455,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the recorded high (4845) is greater than the open (4820), and yet the close (4805) is lower than the low (4810), which is likely suspicious.","Over the week, FUT3 futures experienced fluctuating prices with a notable volume spike on February 16th, coinciding with the highest price range, while open interest showcased a volatile pattern, especially increasing sharply after February 17th."
20210222,FUT6,7455,7455,7455,7455,0,389,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0,2,"The row was flagged primarily due to the drastic increase in the price from the previous days and zero volume, which are suspicious since they indicate a pricing error or data entry mistake rather than a valid market move.","Throughout the week, there were significant fluctuations in price and volume, with an anomaly on February 22nd where the price was an apparent outlier of 7455 with zero volume, indicating a potential data entry error."
20210222,FUT7,43500,43500,43490,43475,953,463,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the 'High' price is equal to the 'Open' price and does not vary throughout the day, which is inconsistent with typical market behavior; this anomaly is likely valid given the recent similar price patterns and typical fluctuations in the context data.","Over the week, the price of FUT7 remained remarkably stable around 43500 with minor fluctuations, while the trading volume experienced variability, spiking significantly on February 18 with 1262 contracts, in contrast to lower volumes on other days."
20210222,FUT8,7855,7880,7825,7805,569,570,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the ""High"" value of 7880 is uncommonly close to the ""Low"" value of 7825 compared to the previous days' wider ranges, appearing suspicious rather than valid.","Throughout the week, FUT8 experienced fluctuating prices with a notable peak in trading volume and price on February 17, and a consistently declining closing price towards the end of the period, while open interest showed significant variability, particularly with a sharp increase on February 17."
20210222,FUT9,43390,43445,43280,43340,1046,457,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged for ""Absolute price bounds (IQR)"" as the Open, High, Low, and Close prices are outside the expected interquartile range based on the preceding week's data, but the prices appear consistent with recent trends, suggesting it is likely valid rather than suspicious.","Over the observed week, the FUT9 symbol experienced relatively stable pricing with minor fluctuations, while trading volume and open interest demonstrated some volatility, notably peaking on February 15th and February 19th, respectively."
20210223,FUT6,7425,7435,7395,7465,1091,553,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the Close price (7465) is outside the High (7435) and Low (7395) range; this anomaly is suspicious given the consistent pricing pattern seen in the prior days.","Throughout the week, the price of FUT6 exhibited erratic behavior with significant fluctuations, including an anomalous and likely erroneous constant price of 7455 with no traded volume on February 22, while the volume spiked noticeably on February 17 and February 23."
20210223,FUT9,43300,43410,43270,43310,1169,440,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged for ""Absolute price bounds (IQR)"" because the day's price range may deviate significantly from the interquartile range of recent data, suggesting the price movements might be an anomaly; however, without other concerning flaggings, it is probably valid rather than suspicious.","Throughout the week, the price of FUT9 displayed minor fluctuations with the highest close of 43440 on February 18th and notable spikes in trading volume on February 17th and February 23rd, indicating increased market activity on these days."
20210223,FUT10,43225,43218,43145,43190,665,557,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the recorded High (43218) is less than the Open (43225), which is logically inconsistent and suggests a data entry error; this is probably suspicious and should be verified.","Throughout the week, FUT10 experienced a gradual decline in price with closing prices falling from 43500 to 43190, while volume significantly fluctuated, peaking notably on February 19 with 998."
20210224,FUT2,100,100,100,100,1013,329,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row for 20210224 was flagged for a ""Flat price anomaly"" because all OHLC prices are equal at 100, which is inconsistent with the previous days' fluctuations; this pattern is suspicious and likely indicates an error or unusual trading behavior.","Over the week, FUT2 experienced significant price volatility with notable fluctuations between high and low prices, particularly on February 19 and 23, while volume peaked on February 23, indicating heightened trading activity on days with large price swings."
20210224,FUT3,4780,4910,4770,4750,859,689,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the recorded 'High' (4910) is not greater than the recorded 'Low' (4770), which is inconsistent with how prices typically behave, making it a suspicious entry.","The week showed significant volatility in the price for symbol FUT3, with a dramatic increase in trading volume on February 23, suggesting heightened trading activity and interest during a period of price fluctuation."
20210224,FUT6,7430,7440,7330,7450,760,581,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the High price (7440) is lower than the Close price (7450), which is suspicious as the Close should normally be between the Low and High.","During the observed week, FUT6 experienced erratic price swings and volume changes, notably with a suspicious uniform price and zero volume on February 22, followed by significant price surges and fluctuations in the following days."
20210224,FUT8,7745,7795,7715,7645,702,697,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,The row was flagged for an OHLC range violation because the closing price (7645) is outside the range of the recorded high (7795) and low (7715) for the day; this is suspicious as closes are expected to lie within the high-low range.,"Throughout the week, the symbol FUT8 observed a general downward trend in closing prices, accompanied by significant fluctuations in volume, particularly on February 23, where the volume peaked at 1200 despite a relatively stable price movement."
20210224,FUT9,43375,43425,43330,43400,1098,661,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged for ""Absolute price bounds (IQR)"" because the 'Open Interest' of 661 on 20210224 is an outlier compared to the previous week, but this is probably valid given it reflects a significant but plausible increase reflecting increased market activity.","Throughout the week, the price of FUT9 showed small fluctuations and maintained a relatively stable range, while the volume was inconsistent, with noticeable spikes on February 17th and February 23rd, and open interest demonstrated significant increases on February 18th and February 24th."
20210224,FUT10,43280,43320,43250,43230,760,354,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row for 20210224 is flagged for an OHLC range violation because the High price (43320) is lower than the previous High prices, which is probably valid if the price trend is declining, but suspicious if such deviation is atypical given the previous week’s data.","Over the week, the FUT10 futures experienced a consistent decline in closing prices, while volume showed increased activity on specific days such as February 19 and February 22, possibly indicating heightened trading interest or reaction to market events."
20210225,FUT2,140,165,100,225,1131,558,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was flagged for an ""OHLC range violation"" because the Close price of 225 is outside the range established by the High (165) and Low (100) prices for the day, which is suspicious given the normal trading ranges in the context data.","Over the observed week, FUT2 exhibited significant volatility with wide price swings and inconsistent volume levels, particularly notable on February 19th and February 25th, where both days experienced sharp movements in closing prices despite fluctuating volume."
20210225,FUT3,4765,4765,4745,4785,0,763,False,False,True,False,False,True,False,False,False,False,False,False,False,2,0,0,The row was flagged due to an OHLC range violation and zero-volume with a price move; it appears suspicious as there was no trading volume despite a substantial price movement relative to recent data.,"Throughout the week, FUT3 experienced significant fluctuations in both price and volume, notably with a dramatic volume spike to 1578 on February 23 and an unusual volume drop to 0 on February 25, suggesting potential data anomalies or market irregularities."
20210225,FUT4,5505,5590,5480,5465,656,299,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" probably due to the 'Close' price of 5465 being outside the range of 'Low' 5480 to 'High' 5590, and this anomaly is suspicious since the 'Close' price is normally expected to be within this range.","Throughout the week for FUT4, there was a notable increase in both price volatility and open interest, particularly from February 19 to February 24, with a sharp drop in volume on February 25."
20210225,FUT9,43330,43355,43225,43355,863,535,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged for ""Absolute price bounds (IQR)"" because the day's price data deviated significantly from the typical range, and given the context of consistent pricing in the previous week, it appears to be a valid data point rather than an anomaly.","Over the week, the FUT9 symbol exhibited relatively stable pricing with minor fluctuations around the 43400 mark, but experienced significant variability in trading volume, peaking at 1169 and dipping to 709, suggesting inconsistent trading interest."
20210226,FUT1,43230,43260,43230,43210,1095,534,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the High (43260) is not greater than the Low (43230), which contradicts common trading logic within the row, and this is likely suspicious and potentially incorrect data.","Throughout the week, the 'FUT1' futures contract exhibited relatively stable price movements with a narrow trading range, while experiencing fluctuations in trading volume, notably peaking on February 23 and February 26, suggesting intermittent spikes in market activity."
20210226,FUT2,250,350,200,120,982,357,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the 'Close' price of 120 is outside the 'Low' and 'High' range (200 to 350), making it suspicious rather than valid.","Throughout the week, FUT2 exhibited significant price volatility with dramatic swings, particularly on February 19 and February 26, while volume spiked considerably on February 23, reflecting heightened trading activity during sudden price movements."
20210226,FUT3,4760,4920,4705,4695,1062,595,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the 'Close' price (4695) is below the 'Low' (4705), which is suspicious and likely indicates a data entry error.","Throughout the week, 'FUT3' experienced significant price volatility, especially on February 23rd and 26th, with a notably unusual drop to zero trading volume on February 25th."
20210226,FUT7,43420,43430,43405,43445,1188,520,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the closing price (43445) falls outside the day's recorded high (43430) and low (43405) range, making this anomaly suspicious.","Throughout the week, FUT7 displayed relatively stable price movements around 43500 with minor fluctuations, while experiencing a significant spike in trading volume on February 25th."
20210226,FUT9,43295,43405,43275,43215,1009,494,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,1,"The row was flagged for an ""OHLC range violation"" and ""Absolute price bounds (IQR)"" because the high and low prices are unusually close together compared to prior days, but this is probably valid given the context of consistent price ranges within the last week.","Over the week, FUT9 experienced relatively stable price movements with a minor decline overall, while trading volume showed fluctuations with a peak on February 23."
20210301,FUT1,43135,43170,43080,43220,1065,398,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the Close price (43220) is outside the High (43170) and Low (43080) range, which is suspicious as it suggests a potential error in the price data.","During the week, the FUT1 symbol showed minimal price fluctuation with a small range between the high and low, while maintaining low volume and stable open interest."
20210301,FUT3,4645,4665,4610,4680,970,552,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the Close price (4680) is outside the range defined by the Low (4610) and High (4665) prices, which is likely suspicious as the Close should fall within the day's High-Low range.","The price of FUT3 experienced a gradual increase throughout the week, closing higher than it opened, with an unusually low trading volume compared to typical market activity."
20210301,FUT7,43480,43500,43470,43455,1062,329,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The OHLC range violation flag suggests that the High price (43500) is unusually close to the Low price (43470), indicating a potential data entry error or market anomaly, and given the lack of additional context it's likely suspicious.","During the observed period, the price of FUT7 showed minimal fluctuation with a narrow intraday range, but there was moderate trading activity indicated by a relatively steady volume of 1062 contracts."
20210301,FUT8,7570,7625,7560,7535,1214,449,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the 'Close' price is below the 'Low' price, which is a likely data entry error and appears suspicious.","During the week, FUT8 experienced minimal price fluctuations and steady low volume, indicating a lack of significant market activity or volatility."
20210301,FUT9,43245,43255,43115,43235,1240,415,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged due to an ""Absolute price bounds (IQR)"" anomaly, indicating that one or more price values (Open, High, Low, or Close) fall outside the typical interquartile range, and given no other issues in this row or the one-day context provided, it is likely a valid flag rather than suspicious.","Over the week for symbol FUT9, the price remained relatively stable with a narrow high-to-low range, while volume and open interest remained consistently low, indicating limited trading activity."
20210302,FUT1,43245,43270,43205,43315,1076,735,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" likely because the recorded 'High' or 'Low' values do not adhere to expected price movements or historical patterns; this anomaly seems suspicious given the significant discrepancy in Open Interest as compared to the previous day, which may indicate a potential data entry error.","Over the analyzed week, FUT1 exhibited a steady price increase with relatively stable volumes, while open interest significantly jumped from 398 to 735 between March 1 and March 2."
20210302,FUT3,4655,4730,4630,4665,68300,624,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,"The row was flagged for an extreme volume outlier because its trading volume of 68,300 is significantly higher than the previous day's volume of 970, suggesting the volume might be suspicious and warrants further investigation.","Over the analyzed week, FUT3 exhibited a significant spike in trading volume on March 2nd, coinciding with a price fluctuation within a broader range compared to the previous day."
20210302,FUT5,2,2,2,2,746,500,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged due to a ""Flat price anomaly"" and a significant ""Day-over-day jump,"" as there is an abrupt and unlikely price drop from a previous close of 1740 to a static 2 across all prices, making it suspicious and likely erroneous.","During the week, there is a significant anomaly on March 2nd, where the FUT5 price remained constant at 2 with a substantial volume of 746, contrasting sharply with the previous day's high volatility and higher price levels."
20210302,FUT6,7585,7595,7430,7600,997,605,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the 'High' value (7595) is less than or equal to the 'Close' value (7600), which is a deviation from the expected order of values; this flag is likely valid and indicates an error in recording the price data.","Over the observed period, the FUT6 symbol showed stable closing prices near 7600 despite a significant drop in volume on the second day and a notably lower low price, indicating potential market stabilization amidst decreased trading activity."
20210302,FUT7,2,2,2,2,1118,615,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged by the Flat price anomaly and Day-over-day jump checks because the price remained flat at 2 across all OHLC values after previously closing at 43455, indicating a likely data entry error or misreporting, making it suspicious.","During the observed period, there is an unusual anomaly on March 2nd, where the price of the 'FUT7' symbol drastically drops to a consistent value of 2 across all metrics, while the volume significantly increases compared to the previous day, suggesting potential data errors or extraordinary market events."
20210302,FUT9,43270,43285,43270,43190,1174,510,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,1,"The row is flagged for an ""OHLC range violation"" because the High (43285) is very close to the Low (43270), which is unusual compared to the previous day's range, and this, along with being flagged for ""Absolute price bounds (IQR),"" makes the data appear suspicious, rather than valid.","Over the week, FUT9 experienced a slight decline in closing prices with consistent trading volumes, while there was a notable increase in open interest on the second day."
20210303,FUT2,105,200,102,100,1297,398,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the closing price is lower than the reported low price for the day, which is suspicious and likely indicates a data entry error.","Over the week, FUT2 futures experienced consistent closing at $100 despite high volatility in daily highs, and there was a noticeable increase in volume, especially on the final day when open interest dropped."
20210303,FUT4,5185,5250,5165,5220,0,484,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,"The row was flagged for a ""Zero-volume with move"" because there was a noticeable change in the price (Close was 5220 from the Open of 5185) on 20210303 despite a recorded trading volume of zero, making this data point suspicious.","During the observed week, FUT4 experienced a consistent decline in open interest while the volume notably dropped to zero on March 3rd, indicating a potential data anomaly or lack of trading activity on that day."
20210303,FUT5,100,150,100,100,1364,516,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged due to a significant 'Day-over-day jump' with the previous day's close being 2 and the current day's open at 100, which is suspicious given the drastic increase without any apparent market reason in the context data.","The data for the symbol FUT5 over the given week shows anomalous pricing on March 2nd with all price fields set at '2', contrasting with significantly higher and more variable prices on the other dates."
20210303,FUT6,7635,7660,7620,7575,1124,384,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an 'OHLC range violation' because the close price (7575) falls outside the day's high (7660) and low (7620) range, which is suspicious given that the close price should lie between the high and low values on the same day.","Over the week, the price of FUT6 shows slight volatility with a significant drop in open interest, while volume remains fairly consistent except for a small dip on March 2nd."
20210303,FUT7,100,145,100,115,670,477,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged due to a significant ""Day-over-day jump"" in prices compared to previous days, most likely because of the drastic drop from thousands to two followed by a jump to hundreds in the Open, High, Low, and Close prices, which is highly suspicious.","During the observed week, there was an unusual price discrepancy on March 2nd for the symbol FUT7, with prices significantly dropping to a flat value of 2 across all metrics, while volume remained high and open interest increased, indicating a possible data error or anomaly."
20210303,FUT9,43145,43185,43125,43195,0,459,False,False,True,False,False,True,False,False,True,False,False,False,False,2,0,1,"The row was flagged due to an ""OHLC range violation"" combined with a ""Zero-volume with move,"" likely indicating a data entry error since a notable price movement occurred on March 3rd, 2021, despite there being no trading volume, making it suspicious rather than valid.","Over the observed period, 'FUT9' experienced relatively stable prices with minimal fluctuation, but there was an unusual drop in trading volume to zero on March 3rd, despite sustained open interest."
20210303,FUT10,43500,43500,43500,43500,1154,354,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for a ""Flat price anomaly"" because the OHLC prices are all the same at 43500, indicating no price variation throughout the trading day, which is suspicious in contrast to previous days where there was price movement.","The price for FUT10 remained relatively stable with minimal fluctuations, while there was a significant spike in trading volume on March 3, coinciding with static price levels throughout the day."
20210304,FUT3,4120,4120,4120,4120,0,533,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,1,"The row was flagged due to the ""Stagnant price"" and ""Zero-volume with move"" quality checks, likely because the price remained constant with zero volume, which is suspicious given previously high trading activity and varying prices.","Throughout the week, the symbol FUT3 displayed relatively stable price movements except for a significant single day drop on March 4th when the price remained static at 4120 with no trading volume, suggesting a likely trading suspension or data error."
20210304,FUT4,5240,5290,5220,5215,1067,463,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation most likely because the recorded 'High' price of 5290 is unusually high compared to the surrounding days' range for 'FUT4', likely making it suspicious.","Over the observed week, there was a notable day with zero trading volume on March 3rd, despite consistent daily price fluctuations and a general decline in open interest throughout the period."
20210304,FUT7,130,150,115,200,996,480,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was flagged due to an ""OHLC range violation"" likely caused by the closing price being higher than the high price, and the ""Day-over-day jump"" could be due to an atypical increase from the previous day's close, making this data suspicious.","The data for symbol FUT7 over the week shows significant price irregularities, with a dramatic drop to a consistent price of 2 on March 2nd and subsequent sharp rebounds, while volume and open interest figures remain relatively stable apart from a decline on March 3rd."
20210304,FUT8,7580,7605,7545,7645,1331,509,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row for 20210304 was flagged due to an OHLC range violation, as the Close price (7645) exceeds the recorded High price (7605), suggesting the data is suspicious.","Over the observed week for the symbol FUT8, there was a notable increase in trading volume and open interest on March 3rd, accompanied by a sharp price rebound, indicating heightened trading activity and interest in the contract."
20210304,FUT9,43175,43270,43040,43185,1275,453,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,"The row was flagged due to ""Absolute price bounds (IQR)"" because the low price of 43040 on 20210304 may fall outside the typical interquartile range of recent prices, indicating a potentially valid but unusual market movement.","Throughout the week, FUT9 experienced an unusually low trading volume on March 3rd with zero volume, contrasting with more typical trading volumes on other days, while the price remained relatively stable within a narrow range."
20210305,FUT2,200,385,190,170,1313,436,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The entry for 20210305 was flagged for an ""OHLC range violation"" because the closing price of 170 is outside the high-low range of 385-190; this discrepancy is suspicious and likely indicates a data error.","Throughout the week, FUT2 exhibited unusual volatility with significant intraday price swings, especially on March 5, while consistently closing at $100 until the final day, accompanied by fluctuating but generally high trading volumes."
20210305,FUT3,3,3,3,3,765,445,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row is flagged due to a ""Flat price anomaly"" because the Open, High, Low, and Close prices are uniformly 3, which is a drastic drop from the previous days, indicating it is most likely a suspicious error in the data.","Over the week, there was a significant anomaly on March 4th and 5th with stagnant prices and particularly low trading activity, including an unusual price drop to 3 on March 5th, which contrasts sharply with the high volume spike on March 2nd."
